ID,price
9962,1297710.2692128841
641,3256171.0886549456
12391,2764099.7666552705
2590,2235660.013237734
994,3427882.9002287504
2645,1377561.6220439277
11386,2881984.617422002
1681,1015657.84471044
2564,1528369.5125894772
7876,1560510.0705914435
1345,1060117.0623461034
1417,1574259.9534562668
615,1710842.8499775503
2700,3033435.005889638
6521,1680491.6394091628
2526,2610410.526570214
3038,1958967.1611187009
5790,1221074.8677947184
1919,1448192.3037241185
5052,2112911.445152005
8895,2155555.6800601385
12142,3804895.448398375
799,1718548.3118528419
12389,4356677.377202633
1393,2651122.9005291285
1373,3343889.4076199164
12110,2720942.4427745803
6469,2302223.070781629
1913,1593227.8604671182
9400,1666615.7355616663
570,1226394.9386311388
1728,845914.7578286972
7188,5148113.212750979
133,2593041.4121174365
10485,5830061.268261113
3011,2075608.7845335945
277,2608313.6621762877
2296,2618242.760198472
10784,2299169.299623658
1749,1432228.7506298767
1353,1778474.0695177077
11853,2327485.384803772
2426,851681.0239493945
4998,2340576.818100472
10103,7400158.731994974
2930,1579863.711169385
92,2946102.460313743
258,1021609.5620139338
2074,1787531.5575487472
417,1819456.2635768037
2592,3184399.597866911
6207,1718885.8451386201
1173,1305613.5468911564
3596,3483784.7437981134
10366,1189498.2151331105
1972,3545288.005527388
129,1388972.6470417045
2375,2126616.0202072444
2425,1481244.232620336
3938,1828286.8234126696
30,1409425.9167117656
1210,2069033.9666453241
6950,1919664.0265983432
4565,1266228.9876288578
9377,1564225.917834261
1813,1330305.436432907
1529,1371393.0857366086
1350,2311610.966500615
9627,3842643.8681667815
4201,3080902.6189560187
5115,1769217.7330090867
10237,1118613.51082294
6367,3229131.0195992617
2532,1780321.0901183188
1267,2143201.9160460792
1553,1170439.1171700803
8861,1138776.9915308114
11037,3137829.733147879
2019,1140676.866269847
983,1436938.3283024044
6254,4125252.8373664827
6036,2664090.144889117
7896,3338559.761725481
11579,4686030.987993002
9071,2301481.839107757
1415,2644804.4239731655
8738,2090206.6141421138
2421,928470.3806382038
3887,2385783.124851718
2603,2040239.7202110956
10495,1515956.5394641827
7241,3669069.3693953254
1486,845849.6882291085
840,2446656.274408134
12633,2026427.511551736
3935,1631520.6881633026
1506,1886849.9986386923
51,1142257.9589460997
91,1147289.142018282
6525,2995084.5010504727
2022,1342484.6417291013
11218,1672546.4290541543
10449,3252017.463579013
2851,2057325.6713581805
1613,1888997.318742366
9444,2415411.140300782
10252,1170508.6452699942
2062,2432561.645625093
6079,2334200.2084814357
7797,1938540.2539344865
739,1055937.8842431463
12617,2754976.456164928
1809,2332934.887904733
9854,6085236.974152792
9749,2323615.243706
12025,3827371.338016791
1865,927714.6646803385
1647,2967173.6711158818
6023,2333785.0124350577
10484,1843171.269149491
839,3687635.15127465
1250,2739820.5562078403
12366,2641844.7665197384
680,861900.2514634323
3932,3617121.313246857
2764,5324431.999516975
11247,1758914.089585587
1469,1991041.2004579806
2899,1242375.1473502913
6022,1788519.67731637
88,2655482.1202027504
2565,1205679.9898124998
3091,2112789.34621005
11493,2315842.5589953694
2102,2276215.240174212
1296,2377782.576364155
2091,4798450.688324207
3628,1163343.3282131895
2869,2747622.834092966
953,3041212.217434815
934,2121809.3217945043
2249,980966.5489964219
8793,1360576.0912773553
3503,1914262.417381907
5399,1661675.3701952915
10727,2538241.41055833
3345,1209521.8888177283
3402,1313359.3935755782
7074,2524571.2448834404
11381,1243347.3056954762
48,1596464.3228999926
12174,3374862.926738902
4823,2030739.6752563796
8407,2441947.4257507715
1898,4469986.923544815
3382,1286466.4490703812
10289,3124406.0685630823
2692,1930359.216892516
2014,1800473.229534014
8442,1655741.1409596372
592,2093045.7691961476
8920,2288437.7694649864
4724,2563578.3279678416
2187,2281253.61235833
4833,3255201.93030647
612,1135275.5761764848
2465,2794144.7172618336
12325,1726621.88830589
11278,1479977.4335033512
8705,2272517.00997994
1026,904811.9494258083
7917,2927819.668392625
974,5641356.638112079
2184,1242457.437993099
3273,1161736.2259508234
3670,1330356.351715274
3516,1527915.1049022898
11682,1671709.0044696573
12243,2112798.1646731393
7650,2981734.003902688
6091,2497938.426283156
12793,3399229.5236235308
550,2826883.8027699087
7754,3785051.7273417586
763,1442945.2667246503
1862,2224169.058339506
2306,1941880.7459362517
11541,3506941.700176268
10529,1912859.9478784085
9305,2315753.350380372
7135,1343209.0148893008
2188,2469192.422651161
7038,2921329.2441608347
1657,1741345.341923894
4952,1728137.8287151554
3889,2034476.0581225387
2106,2004923.1895376274
6859,2691278.8601376307
2293,2126224.79585498
1298,1781604.9613087918
8050,888098.6228632615
10507,5065806.954396639
5172,2658853.777950601
2241,1266789.911998347
7951,2382674.7373484597
3554,1645849.941904428
970,2349665.9053246384
3860,1728408.3479038537
8588,981346.5125224332
1870,1000517.1872899903
7348,1876471.2418324777
196,3536642.166914809
97,2171387.1882855054
6568,2428386.5743579785
642,1722883.366587534
647,1123393.6680404036
2637,1234862.8033614159
2150,1294858.097136163
928,2053498.4534099156
3658,1734314.156191883
12807,1169647.5202718934
1776,2184881.200594191
2571,2547183.2880005892
1857,3612307.0871563638
5497,2460323.9577204804
2231,2248048.453406235
661,1418522.246986105
2243,1725504.8919668857
7044,1571814.2192929091
8878,1852332.8190593792
342,2965083.5684424643
4563,1257365.5332916568
3868,2269165.0068704807
722,1638568.0839708603
7869,1282732.9132380623
12770,1318953.1298821294
7153,2671203.3582541826
2575,2234584.732432395
1107,1512677.018860277
29,5012663.90990663
2399,1624652.645618366
6602,1580302.6074302436
73,1619509.7050978849
4562,2643674.65924192
8356,2324625.8823272013
490,1950992.940220183
960,1133240.7174061309
3896,2588157.9168000235
9620,2512194.2096553072
7125,2019926.8091360868
10693,2791408.157898568
4118,2435310.579925919
3906,1783362.5588862903
501,3167716.084237012
6236,1770304.6521620103
3483,1365948.087208093
5479,4418550.184032077
895,1502313.7946828892
2030,1880584.006398916
172,1383636.440207247
2958,2815263.5008328613
7839,2422183.8716817335
8851,1253274.2929377977
127,1543804.8139880227
2560,2047925.5819715864
4851,1789470.4775177944
6203,1682415.2761334127
532,3419812.8332802523
1183,1084349.9614660656
1448,1273470.3712591769
37,1617917.1798271271
2830,2052776.0326208195
10753,1733752.6481230063
9524,1670480.411988465
6280,2465908.122163628
402,3166766.229007127
6876,5016171.440079956
1609,1294125.2765673788
2450,1872269.0526671608
3291,3661036.656149527
2352,1710039.183972628
3781,2436069.342340789
4227,889198.3518700802
4213,1758207.4981775146
8840,4959029.080788936
10260,6492659.532160774
12518,1734409.1557557401
1065,1046530.2123021267
2150,4901772.787939055
3717,857450.34869726
442,2931009.8200761955
10770,2024027.4040843472
3066,2489879.5169653106
8577,2812231.660849688
663,2853029.4944849494
9176,2608703.8422602033
937,1377954.0826794095
3904,1340158.0695539087
1621,2226790.52534559
12739,1522686.4381679934
3235,1283206.1183104578
2068,4120422.763924677
6399,2512550.9178579184
3110,2847456.5383015582
2018,1460524.0917170346
280,2324706.833555873
10385,1923347.534703887
1864,2786083.8010842367
3761,2193227.273700932
9392,2264332.667000432
6621,3612850.576471452
1855,2431651.1484146523
638,3634835.3495772
2375,2091462.0469061744
9563,1722475.6650361011
4036,1432309.2299989355
3626,1901325.3864646656
3099,1534621.9338066047
1468,1070765.8068564588
11004,4111633.7056529187
1031,1876129.7036238166
1633,1044390.4943783417
3541,3205648.7453758502
1937,1077073.4143275341
7248,1179797.4703113378
10846,2646107.772295973
1034,937390.0147730353
2007,2988263.1154964687
3510,2028891.2574142378
6047,3865143.7525800383
5934,2103773.5435142987
8855,1409518.5486981927
109,2167247.5002510897
2261,3280962.7620654604
7075,3898004.3048818777
1129,1013367.8219699563
9161,2614623.4329301324
10779,2241982.5818565954
1764,2043706.8456209924
2364,936207.1353132459
1297,973038.779474048
5575,1723852.633583851
11287,1639346.5645393622
2218,1093960.7720744244
6902,2055235.7885361742
1025,1401393.117386895
3027,3083888.707169267
1594,1188941.8530356514
4691,3907098.2588856327
303,4113368.058375097
12095,2709968.367152957
2652,1131232.8354675407
2708,2028357.7997747518
1141,3842025.475697504
10822,2183902.419594438
6808,2686186.097315682
2605,1703935.8160766598
10096,3304129.4866999607
1381,788022.3381182061
8294,2918512.3151411833
1889,1546956.0355690815
1212,2215502.266892074
10068,1364135.4797921844
2463,1510353.638302554
2448,1964600.4438169322
4842,2397030.179574439
7712,1563799.1603626276
79,2944657.30120327
6666,2305006.826136415
6711,1752838.0433864994
10570,1525165.3589961044
3320,2155537.7032487057
8386,1836842.7311809328
11428,3152224.9780857367
10059,2939321.4862149735
8479,1649947.3906754425
9567,1646738.2739194722
8699,2248445.829523067
2722,1382556.2586838426
522,2146421.5191808078
7905,2581053.5348149766
1710,1081008.5036616717
5986,2600280.625894666
7495,1260697.8770805306
12565,1647658.9780577326
1535,1826713.3748580376
1213,3589208.261752477
3169,1762451.1253777202
2223,2632287.6288877376
654,1340573.416209782
6224,2535465.3437512536
1606,2947779.3636716474
10028,2233826.908352695
11557,3019648.386233997
2361,1436022.2725111907
8490,2609671.2368514314
223,1801708.860619917
503,1030751.8284738404
5561,3047611.9710079166
11943,1381488.3901496779
1310,2238931.4544829926
1002,2367787.3890415523
6973,1856195.662450265
840,1221688.606350602
256,2299297.0998628223
4188,2669653.8517195317
10081,2460388.2319527655
2242,1246036.198365595
827,1681283.1654560585
255,939329.8462422795
520,1466075.0497245153
1243,2204154.820701072
2969,2701449.832652136
9181,1844395.0162693053
7858,2060727.9940531696
7802,2812717.978389697
118,1107595.064501294
7583,3668861.552234933
10701,4431053.074503592
12038,2905591.913912185
136,2852446.7537720245
2905,5601483.110729901
3315,1353534.3164755094
1736,2598296.3901999663
11540,2654050.1785975453
2415,1086856.7432030262
1273,3152687.93554787
209,2475016.62168515
9745,1892674.8119119008
2754,1045011.33878927
3307,1544485.275543814
1149,1073507.118394244
6019,1647950.9455008523
10655,1623669.010389928
7788,2112631.539569312
1389,1293138.365912984
1231,1605216.0899220414
3876,973126.2430954635
4447,5714325.749426727
3857,1138790.0773768341
203,2719829.2812477164
589,2380630.318556712
1119,2121167.2488808106
2703,1469338.0904335557
10654,1787246.9650452356
1051,1749655.581595644
8932,2561532.770969693
702,1963270.1162441948
5295,991349.0840190165
4871,3210520.6781144193
446,3107343.583200419
1435,983610.529250825
9863,1840370.5032061818
12725,2414549.564262367
12223,1794612.0286548203
1327,1765839.8352685883
3098,2334429.387561137
7499,2771659.7386927856
12799,1857543.138083373
10114,2174241.1724727456
4841,1540111.8794648326
5654,2020251.5332455935
12892,3272627.6342818476
1984,1487874.8705411477
12763,1409322.6773390057
1098,1581085.8012243023
140,1142233.8726373366
1733,1268628.830627112
7930,960748.7161823909
7058,5857328.923497595
1345,908058.2298815411
3325,1821754.9658246862
4419,2095934.3682833975
8287,3491182.029395766
12890,4703975.192628745
4284,2116680.272083561
1873,1318999.4161880107
1724,1917436.4021544752
2749,1734939.4297212437
7252,1237304.5727617734
9690,1832237.1510750838
3297,1006082.3712599537
1316,836773.1470254908
8515,1121286.106870284
3875,1768604.7391114517
1797,1466126.790734403
5022,2718011.948196195
6768,3137007.527424383
1052,1634060.4063024274
6555,1889911.2625586125
12783,2364342.343832452
5357,2822737.1837656386
8455,934212.3727140392
5750,1326119.9002977838
2485,1710420.720576492
10644,1795366.4565724956
2403,1342928.4946500207
6455,2677501.23578715
869,1721912.6433978921
10287,2256743.3751699748
1176,1902757.1763992603
253,1334623.92697113
2072,1654283.1159582287
7435,3681691.064780259
2255,2298610.94812147
976,2777513.883695954
12808,3740230.781820799
81,1077391.978310477
11759,1303488.520294707
2774,1483780.1148399874
9564,3292926.818887144
11767,1326652.5204520083
11667,3797791.0758778434
2752,1764095.5143311264
2796,2537780.8438554006
8134,1568929.4470980722
6565,1525090.6628530913
3079,2806349.695202822
2900,1113819.0449943792
939,1493223.5267044373
5256,1537873.9215323534
3679,1694631.8773854605
2790,1584107.4035775068
4961,1903784.2856151655
1347,968304.586985698
7113,3295685.037966315
2698,1701714.893948249
314,1491110.3962436537
739,1849551.9595507008
977,1553161.921743948
5363,2186472.0816201805
9890,2900062.3519686377
4067,3960202.37095078
3978,1378765.8266535664
3108,3976842.925150121
5471,1682019.5866178349
8486,2447433.1265976825
8700,3048693.567038801
5957,3012389.04919728
898,822831.6717291806
2128,3200267.5047157356
5260,1483247.0447984845
155,6017672.926144602
2100,1087899.035375206
1649,3008176.1706432044
3406,2621995.970180642
1510,1827587.9102598752
5722,1867622.5358509494
3785,2160400.870584488
12458,1638630.7594848035
988,3483910.0756800286
1704,1003795.6804042348
631,4531816.48257934
689,1030084.123961296
11499,1867950.1550992792
9810,2447955.3609085544
2733,3311541.568512664
8210,1469787.8029739351
10742,2558791.7543988056
1572,1757382.6929847314
4198,6639383.76092645
1696,2680377.545320298
12662,2301648.9849979077
11201,1067544.2521756333
163,1406742.5656150007
9225,1838025.656298396
2352,2960577.5715234
847,2006834.9220728725
9662,3474488.4124494996
244,996878.5513815518
536,1121185.79690955
422,1209495.191440351
2839,2645488.1929010954
2491,2050014.7086487147
2261,1509135.6640881307
9914,2429352.47056113
8856,2047975.2336453828
197,3196026.9373228853
2536,1033600.2424769265
9175,1111441.5600929211
930,1243333.396648341
472,1484990.9428562121
4435,3397259.078511378
5614,2704976.138663503
10211,3070805.6822259114
647,2316017.235093508
9040,2636800.8919923203
1971,1737821.7367747559
8394,2398963.5923507367
2711,964156.1671669759
244,1604412.7863139217
2658,1321442.992169253
2249,1246096.8681342027
10266,3190990.8255813983
2898,1740528.2673093132
3820,3750057.7929541664
10515,1278170.9808773312
1343,1823002.0898617108
1174,1199341.395626768
2451,2071891.564771235
2477,1858553.1366386341
2770,2579236.7245248207
3026,4192394.163317187
7374,1895680.6779668084
6333,3483340.956249733
3523,3423303.7590364157
2305,2621140.393106563
2327,2663278.257765059
112,2636252.4404366156
10649,3147321.417356295
10685,2887559.17182073
1327,1982559.256471702
9013,3281665.1152844043
2257,1742746.0465917168
298,1653482.6634423481
1573,2244748.8297635275
345,1319000.8872328056
4708,3391625.097163254
9169,1999268.6195977808
1673,1455696.0508405461
479,2325161.307121857
9150,2973928.719926422
8230,1118895.585130695
9271,2901583.95697577
655,1387051.102918892
2428,1304479.5315068301
178,3401396.7178000836
6114,4956204.100838368
8721,2457250.327754004
2424,2486380.4798544394
10690,1080572.3180281143
2655,1015914.7072791159
1403,2472157.561657425
3741,1215375.2924453656
3782,2798340.4943820806
6751,2204586.2018194357
8488,3528800.5762651064
4798,2445215.646251378
867,1287279.6082565289
6684,2509402.2779130433
3705,890725.7853391836
2263,2605728.0292075286
1885,2377146.845749667
11727,1530078.22412027
2754,1033720.5041909353
11535,7554016.7612725375
4684,3099242.373745141
12297,3547887.308131228
9472,2931972.524561866
3247,1979796.0088593904
6084,1102010.3226450796
4000,2233596.334538027
9199,1755084.3076339494
8137,4033006.5646236017
7242,2595719.8539428306
836,1357461.4486470162
3353,2066117.825532961
11458,2048973.744000086
245,1210639.83016877
1835,2590084.8745346502
94,1840809.543531896
11782,1223770.69593771
1942,1121046.257464305
7776,5873437.263558905
1818,1343071.0168272275
1761,3069994.7185088336
6712,1162362.8150050426
608,1407349.4456346792
1378,789087.3104053444
1269,2142643.6580757387
443,1859993.5828452983
10961,2584437.2758849403
8476,2749037.9380494417
1105,1013987.6834752267
7151,2860752.8601693953
1189,1191621.0760039652
2628,1430432.534131892
2506,1590632.6840353515
1807,1583568.9770743866
2187,1412773.479518604
1956,1863362.3026579036
1839,1136053.6107553318
2356,1980037.5514540938
4144,1677907.9236382777
138,808331.3064990388
6787,1670890.6433283216
6956,1315271.8682779574
2700,1710345.352190673
2438,1516686.3589769625
1881,1543026.5736577366
2350,1377826.8837217044
7230,2976633.329570034
2687,2978353.05566438
7940,3054852.7812239304
888,1609993.1771293222
47,3934134.405793622
9946,1064902.2025190117
9653,2546308.8358152914
6632,1737162.5035605223
546,4282504.624047297
2257,4713918.255522969
11818,1729284.1929730852
10803,1666047.9755733488
8030,2680572.88716865
1708,2387340.6765528824
454,4686867.724411712
137,3635910.6293141088
3288,1614202.8150001692
2250,2519975.1040975787
121,2333356.980449579
2185,1729052.1883584645
2621,1379869.6176125896
8734,1448719.266079707
2220,1701639.1121632785
679,1064899.954939248
5566,2142652.2006760766
286,1336060.9052046414
6181,2001748.4888566094
4809,1594502.1436226442
8203,1970907.2376433369
737,936524.8138680065
2559,2063457.0899649828
8220,1286398.5043034665
9966,1797000.2490096027
10406,2472021.7924167765
11293,2978401.6628697496
10997,2302134.3884962997
2281,1604393.4271247915
2320,1637724.64717488
3333,2492926.2163302465
2105,1704050.1151567323
468,3347033.6288183043
2538,3464604.6583556077
3243,5338453.586088596
12154,1616448.9904220877
2400,2378178.794313755
9930,2616658.582459326
4199,1131535.0129151978
1406,1370269.3698694888
2387,1743913.0143549694
2802,1339965.4390559888
11837,4100790.1916275853
1445,1978066.9363879862
1191,2217130.0133666596
2398,1065723.7560628483
420,1942750.917081975
11892,4070708.759519544
2520,1972125.2426070874
3698,1550577.6301043294
3740,2634901.792143213
8628,2963823.2333507948
1282,2282881.86470909
6708,2348670.589593586
11123,3586936.0784134846
2188,1308407.423430948
421,1100840.2954546988
8290,2671043.980821431
701,1020230.2364984724
1472,1206279.611817863
12014,2220330.7231292524
5532,2045279.0148161212
8595,1960737.22460091
1007,1002229.5655785041
2199,1312876.7786108227
7884,2084130.5392287555
3016,1435086.8929052392
1652,1393710.9562872353
10038,1479407.8540554163
8529,3708759.877076086
5665,4224374.538877457
1482,1703575.1925999115
804,1440867.0898683658
2089,1879407.8726157441
4003,1949961.9869881177
2570,2394195.6111760223
735,1231963.0926171998
9674,4157991.4440225335
12862,4666274.077069385
7123,1080436.092031813
5091,2846097.210846754
594,1581459.203458185
1410,3224555.098823286
6190,1842699.2927375683
6574,1690745.1144719855
2843,1025852.8034991493
2933,8400640.54973663
10339,2597951.929953185
159,1570401.0743325867
3459,4478423.804643667
4015,2737096.905420763
797,1001829.4170709942
448,1240404.5100137286
9177,1400811.8690079204
892,1231963.0926171998
2397,1302053.1468702713
486,1554685.7570130783
3686,1013283.228915209
9760,3196918.7018140336
3676,1419345.2613380358
12308,2062022.9591912758
3029,2212484.0817031097
1827,4869600.953455718
2762,1856800.5103749242
926,1234916.3428718147
1276,4146900.9272211175
179,1556266.0436524577
3396,1155966.8632581332
12047,983675.1481468629
9881,3955151.502963256
104,3221760.527525248
11364,1348278.742733718
5227,2403655.540819954
10670,2243471.171590979
3362,1998186.5543194495
5059,1180924.2046448232
4004,4047476.778705305
12160,3353358.98272656
8662,2284903.670902241
11542,2429631.394093673
1802,1485423.465148056
2614,1478527.6179330244
10993,1380984.6102152737
12951,2944151.749427193
7364,2347309.6893320438
2879,834532.623664757
12898,3051011.838288452
3057,1576862.1067076004
2161,4591832.870876588
3632,2312626.175531956
5259,2980895.432814145
5186,1878490.8913108264
3359,3744335.936800383
714,1275129.9481024018
1185,1726905.9165005072
6093,1864340.6419915704
4308,1625974.0602672377
463,1741066.8931944221
1252,1250074.1104403737
12730,2037917.4909625556
10648,2297460.3504257402
8691,2129541.6691763876
9327,2817064.6508175293
632,1723686.2323073235
3334,3160402.8025664655
12758,3401638.050443924
4318,2819474.091386718
1146,2804312.615845557
232,2020248.6646125114
3623,1525765.9717516988
877,1784985.2840082338
5469,4836971.700129525
10442,3453830.4341476904
10574,2867934.1169764097
5272,1401244.701978841
3769,991577.3441716197
2301,2943397.8093504314
7639,3495152.8803197523
1538,4141583.536671857
375,1405239.0064824764
3802,1864360.4861160598
10521,1510683.7063332414
2722,812310.7651083862
1697,1110352.2372444598
12129,1858481.1929201446
3444,2306971.013542516
3074,1373826.7929808209
1422,1230010.9339931216
7877,2882188.6912210514
6134,4332049.880769156
528,1293769.472736731
5537,2302275.8669131543
1523,1319307.0900129033
5610,1458254.0764313135
3692,1865928.5243158347
6061,2481742.1741168047
9957,2016691.2403674219
1197,1763793.4049196986
1693,1536005.6521735121
1719,990334.253004623
482,2934345.2592742983
1574,3113792.056858802
2985,2085658.2338498612
6259,2762363.347195091
3900,1013729.5944423594
2583,3241838.302852671
3950,2490098.6675084974
1467,1187449.6023003054
1537,1884476.6090789633
349,3684590.134746725
9284,2445368.443785143
1766,2521343.1146610253
5184,2288114.7393776695
893,1872993.0154028141
12107,3170958.764430376
3684,1427586.9160766075
5591,1580122.7447982086
10710,1741594.7173468985
2948,987413.5626585498
1030,1523669.4811762448
951,2383390.965357566
8615,2744954.116411694
7728,4149677.2675750926
7338,3847357.6274363194
11014,1778536.5820112554
7001,3302587.9266966702
1551,1699735.3796902734
1432,1479130.6306717165
2375,1035342.6011791693
2839,1346983.0570428735
10019,1709834.2266454664
1922,1689996.6433835258
2386,1702809.607348651
3679,3422058.846100987
10197,3106511.6960835964
1218,2326657.8006316945
809,1053365.2922655002
8353,2492602.6076337034
9193,2599395.447507734
7213,5256972.115796781
1555,2639934.905603257
42,1198404.427409608
572,1093256.1719141295
12543,2811680.8942824863
899,1060139.8523430037
3944,3174139.006550244
4130,2471392.72593758
558,2014392.5845885347
2338,1466652.0004612065
2518,1419729.6569774142
4260,2363703.1697896123
3196,1596183.157757949
7195,2677235.7156261993
11790,1313693.0028723862
3409,1770093.9730898004
401,2212039.020493049
11392,1305343.899652588
12466,2555711.3791854675
9879,2627042.369379673
8382,3365567.571637951
12537,1835176.9353556996
1103,1502187.3358875823
6241,4075656.3166971426
11805,2946248.5278314548
2992,2315765.1762132794
11127,1091846.9804864905
1983,1200993.3617018883
3431,1547149.2804235748
5814,1346667.3632908182
3119,1006757.2197769688
594,2165696.677417963
3706,1512550.9465187823
2054,2293624.534252505
1010,1548710.978161621
443,1370688.3852944665
4720,807543.1180490109
529,1459434.1852139337
1254,1418150.1441064158
876,2195109.41906785
782,4185811.3950688015
8713,1651369.802056229
1688,1050978.6197619466
7883,2202937.800869037
10315,1900683.2351760394
7376,2945719.2727611517
3559,1010279.0765396337
5759,2201396.4349429305
11396,1123011.210993409
1568,1287600.7142448064
8821,2710363.755307046
2904,1302194.2565537854
1078,1506841.9252346419
7253,1855733.4687380441
2404,2184215.431532603
3080,2321782.3104760027
1526,994405.6056437934
2824,1922158.5956779416
299,1262518.0201691026
2968,1204438.5414542442
12384,1314693.1405834167
5385,2634128.5090722702
1427,1484057.2412700597
120,828843.8190153893
9333,2462542.777655354
1234,4367107.44650174
3757,1583375.8045091552
10125,2111893.310553546
7009,2046768.1738223315
2907,1043076.4498800469
2651,1494465.215542377
11489,1898527.0373512188
4747,2718073.3374233553
2915,1786073.434227084
2281,1912041.845330381
11423,1636958.4428745536
11250,1327155.6363862827
7954,2834681.1079621254
7398,1915011.2305339903
12434,1849262.4218746035
3835,1721722.6974411823
2952,2323496.417932518
10140,1301757.1836062705
4164,3251647.8846122255
12698,3313041.307752931
365,2894068.8686811347
9691,1799642.063410224
12876,2951635.3032854605
10808,4495348.902605885
5533,2837844.825740861
6,1301613.305164764
2250,1258628.5360700968
8837,2306035.4681500653
7363,2061666.9401044464
1747,1333402.8466428178
638,1385927.4047375263
6000,2517726.8118444732
11702,2032245.6120872444
9923,3970789.3547449624
2424,1465131.4717307424
6474,1031968.6527187031
8731,2611121.7639840087
532,2397631.5414109435
1579,1993741.2834043286
10224,2311203.420295304
12889,2089895.2428699303
6890,1423939.7957278758
301,2605746.392528889
5169,2358622.291618646
5757,1350755.3330579386
868,1623667.2612192954
2076,1630348.090109942
1045,3182003.740161515
5114,2913036.927530861
7335,1315912.595577535
247,5331868.82015105
6606,2599692.740485415
12724,2710193.378099015
718,2274722.3466654355
12074,2886831.456740896
12382,821552.2599518495
2302,1529651.989238469
10399,2644763.5727117434
7371,3086129.8651722446
10009,1850165.583354433
2043,2460429.468510131
9224,3232900.7317452054
3223,1841469.3027156552
1994,1645682.9303595345
4693,1174506.5488585841
7803,2007575.2786166864
6296,1649384.4317778023
491,3071033.002869316
2903,1895808.4242388215
6980,2143105.7678546417
7233,1379281.9287255905
5751,2077132.488380925
3895,2283381.293009837
911,1151673.1021537445
844,1123556.17023362
1100,1723750.867760434
11709,1336243.0328018595
11373,3276149.092060739
5420,2409177.862370503
1950,2291384.699462384
1485,1393005.476761874
822,1939518.1583635516
2713,1522781.9056136669
1652,4421277.83352349
5249,3146831.652451711
4506,3049368.1363283973
2020,1323639.8924451927
2708,2225825.6805080296
4909,1346942.8231153446
2466,2113532.890011036
1775,887327.7792013284
12376,3059662.826361089
2125,1244523.9250237579
5632,1648843.3800341985
6177,2034402.1354630499
920,1398246.368038954
2440,2178273.367049652
322,1240311.3896652912
3543,1871982.653769212
45,1715667.4984427688
25,6386788.922233498
9926,2235149.667839567
5017,2758870.3673955845
769,1123160.7369237319
749,2546647.3873107038
6121,1250790.481065033
1955,1950857.369502198
652,1238536.5373256067
6730,1449004.9981556123
7871,2337636.6471989597
5869,1077085.3317455188
8343,2100855.220568075
1171,1608567.2908802386
9985,1589953.5263102937
12960,2198833.636608565
1207,1706007.2398699839
6735,1161777.240718156
10534,3755122.0444560936
1780,1134042.8022291644
10844,3490363.8782982007
3404,1251782.0654812735
7321,2003141.8023609936
3147,1410545.3066534884
1804,2108150.131818247
4723,1575005.579785377
12257,1594830.908728547
7286,2199798.122186721
126,1497158.8431138834
7641,2551509.633965238
8894,3088799.8485083827
12583,4719864.9786457205
2395,2358865.791118521
11724,4988186.826559095
3452,1813386.4750943037
5130,1198145.2342008005
4773,2259496.817461811
1277,911661.530558969
12261,3055559.916933921
10582,3095502.9231044175
2542,1269513.3597437276
2536,1018062.984717083
2061,1861140.5071452956
1934,2523033.1208774503
2582,2775068.9282957967
2547,904114.3067312252
3386,2057158.795035463
2843,1655450.0046195488
4101,1394349.8802908564
11692,3795182.901912117
9108,2536087.0940800584
6208,2669903.412352453
1949,1457504.669968202
341,2807569.9780016546
555,1756008.346078762
9906,1288450.9680316143
2069,2172799.7189759496
12051,3775817.129732273
1326,1618184.7083832938
1773,1650604.3877791658
8117,1930741.6235168187
5732,1422881.7260368208
11631,2808395.606396251
2391,1348107.8497963664
10430,2095058.1742655968
871,1196797.8333872408
963,2586800.2752276175
10425,1409452.009849894
10157,1420837.7170984747
2044,2083641.8783302563
9042,2116425.8936860412
3008,1603131.587704533
3548,939621.035043814
8064,1873824.860236171
7547,2973445.624557876
1722,900105.6724513212
1236,2013364.2576565873
1205,1194522.9319989576
3073,1399438.2877080794
2956,1453036.6541163642
927,1989954.2406842348
12931,2940268.399841224
4660,1463875.5248242368
9908,932805.4718896275
6523,1950964.942779664
3046,2756460.0628234604
8352,2251824.5118815997
2312,2560399.735008861
3072,2540114.465965773
10010,1233388.0772264316
10916,2434148.3170431205
8212,1083337.3953919827
3520,2075746.1033557926
176,3281007.931949187
8883,2186574.276970479
1689,1607818.3943364306
12939,2855193.124870514
2729,1488978.6435420848
7633,1934647.8150734396
2292,1807230.7409165893
674,1782074.8196406288
7218,1032720.8074852037
556,1644812.9238897173
381,2161324.9739697855
1974,2222751.9605554948
4416,2982229.2371788984
3646,3265961.9793033977
5050,2484847.9653123356
1411,1174528.4036467671
8328,1917152.0912775032
1662,2106817.2438886054
1190,1850643.369229126
10531,3905631.8361838865
2823,2636804.989750349
1425,1078954.0233363542
2400,1216781.1258849935
10896,2563716.696296588
12857,2461940.5111093936
2112,2998286.0914039803
6886,1379799.5032089546
12267,2752271.002817256
11988,2226078.754826757
2522,2332994.0792368697
2528,1413557.6048822626
925,1990180.2991321199
2644,1699569.7420294143
1808,1168562.740378392
8860,2586830.47801802
5633,2359691.4669266758
11888,2891026.721217522
4839,1131120.7950897403
1607,1292753.074365941
8936,3339501.660678767
1155,3333175.018797602
3587,1962155.654941247
12920,3200974.121027603
5356,2227158.7700957903
915,2472988.398084461
7269,2825168.971284678
574,911789.1007387444
8,897668.9114803997
